Source Port,Destination Port,Packet Length,Anomaly Scores,Timestamp_encoded,Source IP Address_encoded,Destination IP Address_encoded,Protocol_encoded,Packet Type_encoded,Traffic Type_encoded,Payload Data_encoded,Malware Indicators_encoded,Alerts/Warnings_encoded,Attack Type_encoded,Attack Signature_encoded,Action Taken_encoded,Severity Level_encoded,User Information_encoded,Device Information_encoded,Network Segment_encoded,Geo-location Data_encoded,Proxy Information_encoded,Firewall Logs_encoded,IDS/IPS Alerts_encoded,Log Source_encoded
52631,34580,655,4.42,14854,14269,1599,1,0,0,25406,1,1,2,1,1,0,6323,13704,1,7387,17257,0,1,1
24913,49677,77,58.6,36320,15492,3884,1,0,1,29968,0,0,1,0,0,0,18183,13149,0,2450,10790,0,1,1
63993,10832,467,11.51,2505,1543,26019,2,1,1,20888,1,1,0,1,2,2,3962,18631,2,4890,20148,0,1,0
16759,29505,974,5.68,35439,32049,22236,2,1,2,7249,1,0,2,1,0,0,13233,18031,0,4,18566,1,0,0
62537,63514,1462,71.6,33022,21314,13743,2,1,2,12426,0,0,0,1,2,1,13772,30224,1,2075,20148,0,0,0
62608,21126,1286,80.93,30684,36346,4872,0,0,2,1771,0,1,1,0,0,1,28104,30944,2,933,20148,0,0,0
19225,5949,294,86.14,5893,30721,23933,2,0,2,27054,0,1,1,1,0,2,7124,11082,0,154,5945,1,0,1
48928,19235,798,53.61,2212,5014,12710,0,1,0,25075,0,1,1,0,1,2,21267,11671,1,2840,20148,0,1,1
12550,40840,122,29.58,21255,20561,38406,1,1,2,710,0,1,1,1,2,2,2487,18247,0,6894,20148,0,1,1
51417,48860,889,63.22,7360,28332,34597,2,1,1,17140,1,1,1,1,2,1,2991,17332,1,1926,14443,0,1,1
12968,26701,351,73.02,39223,38563,32645,0,1,1,7593,1,1,1,0,0,2,5376,6576,0,5952,18673,0,0,0
4816,29496,768,86.93,692,18142,10273,1,0,2,29281,0,0,2,1,1,0,32356,25348,1,634,871,0,1,0
55345,57679,622,41.11,18923,16887,25315,0,0,2,7333,1,0,1,1,1,1,23583,17960,1,4377,5091,0,0,1
12894,30449,1082,19.36,34114,28106,4482,2,1,1,16761,1,1,1,1,2,1,11621,18150,1,8330,20148,1,1,1
37843,18535,799,95.23,37144,5413,24131,2,1,0,18844,0,1,0,0,0,1,7765,4656,2,6488,18848,1,0,0
63655,7398,371,98.75,39764,39162,23240,1,0,1,15328,0,0,1,1,1,0,19561,12314,2,6922,20148,0,0,1
42738,20161,648,90.46,16665,19807,19453,2,1,1,18223,1,1,2,1,2,0,29493,27952,0,8113,2654,0,0,0
27901,3072,485,79.2,31329,11087,19722,2,0,0,3757,0,0,0,0,0,2,32316,562,1,7445,19756,0,0,0
46019,28978,1272,8.0,26557,19035,31226,0,1,2,33835,1,0,1,0,1,2,8069,4479,2,6939,20148,1,1,0
47385,20663,1319,55.21,32142,22304,1454,2,0,0,35799,0,0,1,1,1,1,29537,31075,2,4583,12526,0,0,1
27867,4329,519,3.6,12121,34143,30011,1,0,1,6921,0,0,0,1,1,1,25529,15601,1,8290,1892,0,0,1
30779,52115,1322,98.75,27275,21456,21781,0,1,0,30356,1,0,1,0,1,2,3149,10559,2,7747,20148,0,1,0
44353,65481,756,50.08,6001,19848,32286,2,0,0,29147,1,1,2,0,1,0,21643,20771,2,1365,1902,0,1,0
22416,9697,798,45.56,11091,10970,33081,0,0,0,21693,0,0,0,1,2,2,8756,21697,2,5740,20148,0,1,1
14784,32278,171,6.04,32002,12424,17577,2,1,2,26993,1,1,2,0,2,2,22315,29146,2,2882,20148,0,0,0
25663,7233,680,90.81,15824,7757,12977,2,1,1,8981,0,1,1,1,1,1,25925,17937,0,6997,8458,0,0,1
63195,56572,1384,84.07,39840,2448,2964,0,1,0,14073,1,0,2,0,1,2,12320,10318,0,8569,20148,0,1,0
55955,63047,99,94.61,13892,17790,23081,1,1,0,23385,1,1,0,1,1,2,5961,14874,2,3657,16455,1,0,0
16021,52530,1474,92.45,1462,38126,7145,2,0,0,22478,0,1,0,1,2,1,9720,13119,0,6406,9031,1,1,0
61917,47280,402,27.97,18451,34761,2013,1,1,0,36830,1,0,1,0,1,1,13366,18901,2,4373,20148,0,0,1
33152,38114,1069,72.36,17,22516,2818,0,0,1,14538,1,0,1,1,0,0,1239,9101,0,6615,14929,1,0,1
60999,50211,1392,63.71,13914,33889,38671,2,0,1,11869,0,0,2,0,1,1,22612,31793,1,2461,20148,0,0,1
43795,28242,947,39.64,27503,39171,33522,1,0,0,3281,1,1,0,0,2,1,6301,19098,2,2917,9351,0,1,0
4809,37580,345,9.82,15088,25526,22857,0,1,2,19848,0,1,2,1,2,0,5611,19833,2,125,20148,0,0,1
23881,25350,933,59.99,36411,22589,2268,2,1,2,30430,1,1,2,1,2,0,28796,24382,0,370,20148,0,0,1
29937,43563,1042,2.42,7986,1958,37524,2,1,1,15398,0,0,1,1,2,0,15695,12210,2,4027,20148,1,1,1
12245,37509,1193,53.09,31059,36214,30667,2,1,2,9892,1,0,1,0,1,1,26690,31936,2,1019,2813,1,1,0
3354,16368,634,56.4,26363,23909,10915,1,0,0,33948,1,1,1,0,1,2,30906,19990,0,7591,15476,1,0,1
39845,8426,1159,47.82,24684,37978,39898,0,0,0,3005,0,1,1,0,2,1,8392,25783,1,8481,20148,1,0,1
14477,29121,462,50.98,39756,6841,24191,1,0,1,6004,1,1,2,0,1,1,19900,904,0,3490,20148,0,1,1
3235,38269,1248,62.51,30741,15994,37682,0,1,1,276,1,1,1,0,1,0,9837,14295,1,8220,1300,0,1,0
24084,30522,116,81.78,7569,1513,10014,2,0,2,11169,0,1,1,0,2,1,1763,30789,2,3380,20148,0,1,1
62886,17078,505,18.02,37860,6146,3442,0,0,0,30589,1,1,1,1,1,2,30724,7814,0,6934,10345,1,1,0
28603,59654,632,31.22,8071,36888,6982,0,0,1,14717,1,1,2,1,1,2,4273,18211,2,419,14643,0,1,1
41089,19385,780,25.25,38832,38306,38791,1,0,1,3350,1,1,2,0,2,2,31960,10538,1,8659,13768,0,0,0
31934,30252,501,66.39,15356,20987,15593,2,0,2,17879,1,0,1,0,0,2,532,25435,1,6211,20148,0,0,0
11371,45946,1442,55.65,37669,160,34509,2,1,0,6787,0,1,0,0,2,2,8686,31547,2,245,1586,0,1,0
37456,35306,1436,87.89,18235,25177,24660,2,0,1,29348,0,0,2,1,2,0,10285,4337,1,1929,5277,1,0,0
14345,12517,427,1.82,39043,30567,35032,0,0,1,17340,1,0,2,0,0,1,6136,15499,1,871,20148,1,0,0
44727,51303,853,3.63,38813,21567,17040,2,1,2,28345,1,1,1,1,0,0,1285,950,2,994,4811,0,0,1
51712,4124,459,52.53,11998,30306,34910,1,1,0,1424,0,0,1,1,1,2,14013,27072,2,1965,20148,1,1,0
5326,43531,1229,85.25,10386,9844,36000,0,0,2,7177,0,0,1,0,2,0,23311,10333,0,4182,4993,0,0,1
56738,15790,1473,56.15,36144,11025,39767,1,0,2,1853,1,1,0,1,0,0,20434,22528,2,1766,18526,1,0,1
26840,47306,171,16.94,14375,33421,9579,0,1,0,21625,1,1,1,1,1,1,186,29359,1,3799,20148,1,1,1
20549,7787,413,78.09,33327,3424,30428,2,1,0,12796,0,0,2,1,2,1,22320,32092,0,1372,20148,0,1,0
46045,43882,707,84.05,1174,874,23846,1,0,1,6822,0,0,2,0,0,0,4464,12146,2,8218,20148,0,1,0
26844,10144,1243,8.9,5921,34185,18589,2,0,2,13099,1,0,2,1,1,0,25571,5512,0,3164,20148,1,0,0
26002,8182,807,67.15,25323,25355,36852,1,0,1,7739,1,1,1,0,2,0,7002,21796,2,5212,20148,1,0,1
57152,49819,688,92.16,4353,27878,13564,1,1,0,8839,0,1,0,1,2,2,20785,4330,1,2282,19639,1,1,1
15339,2669,461,1.71,7300,19702,12579,1,1,0,6043,1,1,1,0,2,2,9722,6755,1,1077,1705,0,1,0
29387,41000,113,23.55,39872,16447,34545,2,0,1,14497,0,1,1,1,2,2,20380,3492,1,8380,4282,1,1,0
62360,11744,128,33.42,10509,25870,35030,1,0,2,1498,0,0,0,0,1,0,29727,11482,1,8562,20148,0,1,1
11566,30719,1294,64.61,3713,16900,7301,1,1,0,23691,1,1,1,0,2,0,8966,17384,2,2825,20148,1,1,0
49665,13728,371,69.86,35246,9977,1441,0,0,1,10168,0,1,0,0,0,0,6288,30381,1,592,20148,0,0,1
65365,26960,407,43.03,15344,15916,12139,1,1,1,25323,0,1,2,1,1,1,14944,18133,2,485,1767,0,1,0
8315,3129,1412,25.93,17285,21280,18777,2,1,1,23051,0,0,2,1,2,0,10183,18259,0,1195,16934,1,0,0
48583,10201,185,70.23,13223,21599,29798,1,1,0,15348,1,0,2,1,1,2,29786,25690,2,7644,12313,1,0,0
31789,65157,579,51.07,14985,19025,21979,1,1,0,39187,0,1,2,0,0,0,29772,12716,0,8223,20148,1,0,1
59320,9317,271,85.37,33474,10910,11328,0,1,1,26406,0,0,2,1,1,2,21843,27792,2,7221,20148,0,1,1
8728,16671,1484,94.61,29603,39384,36965,0,1,1,7358,1,1,2,1,2,0,442,26448,0,4256,14082,0,1,1
11322,15978,905,47.78,28213,534,13172,2,1,0,27240,1,1,2,1,2,0,28551,17955,0,5200,20148,1,0,1
42053,47615,1426,24.28,7844,39104,783,2,0,0,13225,1,1,2,1,2,0,26731,26056,1,539,9323,1,0,0
53771,3725,179,38.64,22046,9430,3704,0,1,2,12155,0,0,0,0,0,0,1980,1024,0,2457,9902,0,0,0
25187,10750,849,69.74,7853,5089,33423,1,1,2,26640,1,1,1,1,0,2,23997,7602,1,2749,20148,1,0,0
34763,47954,933,20.79,31915,2152,2939,2,1,1,28857,0,0,0,1,2,0,12150,7163,1,3889,4572,0,1,1
29286,32835,663,94.25,28637,12473,18254,2,1,2,17155,1,0,2,1,0,0,1307,18016,2,1648,20148,0,1,0
12833,45786,682,1.64,18002,18383,28250,1,1,2,23596,1,0,0,1,2,2,22746,4658,2,7017,13101,1,0,1
26182,40515,1199,26.04,37572,7439,31673,0,0,2,28341,1,1,2,0,1,0,25454,30947,0,5684,12679,1,1,1
21800,7049,1014,77.26,8382,31519,23804,2,1,1,30448,1,0,2,1,1,0,29318,19728,2,4629,18433,0,0,1
25927,25087,1321,85.9,37286,4694,8893,1,1,0,34358,0,0,0,0,2,1,1551,17997,1,247,20148,1,0,0
41143,33121,801,48.21,2599,4947,13791,1,0,1,2122,1,0,2,1,2,1,1217,31789,1,1287,18181,0,0,1
4499,12887,398,35.57,13493,29532,282,0,0,1,5382,1,1,2,0,2,2,14708,8947,1,2805,20148,0,0,1
24437,34223,652,89.4,34447,28062,543,0,0,2,14487,1,0,0,1,2,1,4078,28877,1,7022,20148,1,1,0
16772,47019,952,77.15,7522,5266,558,0,0,1,7677,0,0,1,1,0,1,19598,23290,1,5704,16985,0,1,1
57449,53180,362,50.92,15841,35774,16618,0,0,2,25975,0,1,0,1,0,1,8846,18109,2,3044,20148,1,1,0
45430,41388,1166,96.93,36724,25218,34298,0,0,2,10872,0,0,1,0,0,2,15775,26247,1,2263,20148,1,0,1
22712,19175,1257,59.49,26855,12153,32678,1,0,0,15593,0,0,0,0,1,0,10273,27288,1,5521,20148,0,1,0
2842,9802,1326,50.69,10663,2464,39993,0,1,1,16593,1,1,1,0,2,1,19953,15293,1,2399,20148,1,0,1
49200,46487,776,64.85,12720,8587,28814,1,0,2,5324,0,1,2,1,2,2,28732,10652,0,8699,20148,1,0,0
30894,18331,642,71.76,31671,24301,10123,1,1,2,39484,1,1,0,1,1,0,10241,693,0,4390,20148,0,0,0
11883,38100,898,93.92,23230,7778,15066,2,0,0,8182,0,0,0,0,0,1,128,24414,1,7330,20148,0,0,1
1392,43438,1319,92.53,16428,19693,4978,2,1,0,5297,0,1,0,1,0,0,20333,1579,2,830,18040,0,0,1
18469,63119,925,46.24,18292,26216,13358,2,0,2,13582,1,0,0,0,0,0,31185,14811,0,7727,876,1,0,1
10144,45110,826,10.88,9036,23974,8304,2,0,2,35890,0,0,0,0,2,0,3934,4731,2,6102,11484,1,0,0
50343,19314,950,85.1,22794,33051,16435,2,0,0,21869,1,0,1,0,2,2,255,12678,1,6866,20148,1,1,1
30052,13826,1050,25.26,35611,26370,20973,0,0,0,19165,0,1,2,0,1,1,26467,587,0,3204,12745,0,0,0
9949,46648,1242,30.06,11453,3069,23262,2,1,1,7523,1,1,2,1,1,2,14578,13206,0,6883,20148,0,1,1
59616,7527,409,46.45,7500,17569,29184,1,0,1,13348,0,1,1,0,0,2,3397,28318,0,2693,19328,0,1,1
2068,50472,419,46.8,12096,27782,34213,1,1,2,23274,0,1,2,0,0,2,606,5175,0,3586,11840,0,0,0
34858,30586,346,19.16,2678,27265,23635,0,0,0,3077,1,1,1,0,1,2,29124,17960,2,1717,10000,0,0,1
45989,41243,763,89.29,10514,26338,18912,0,1,1,38272,0,0,2,1,2,2,31158,27322,0,6596,7919,1,1,1
56115,12179,1009,22.68,6127,5530,35810,1,1,1,22614,1,0,0,1,1,0,13046,3659,0,6110,20148,0,1,1
25831,48792,1345,58.21,23913,18612,14077,1,0,0,29604,1,0,2,0,0,0,14437,6000,1,8345,5382,1,0,1
41249,7774,1493,28.28,33914,23127,108,1,1,1,25774,0,1,1,1,1,0,11211,18265,2,8223,18057,0,1,0
25279,8254,262,1.97,32198,12338,24372,2,0,0,33534,0,1,1,1,1,0,12835,12103,1,7774,13604,1,0,0
6811,61976,1425,82.07,17666,11670,30375,1,0,2,37767,1,0,1,1,0,1,23374,20058,1,2227,2732,1,0,1
15639,44210,451,40.35,34400,678,18815,1,0,2,31206,0,1,2,1,2,1,29299,3050,1,962,18293,1,0,0
27103,7473,1154,56.03,2429,26662,590,2,1,2,27342,1,1,1,0,1,2,27980,28565,0,7298,1029,0,0,0
11181,64022,78,41.39,24773,20657,29120,2,1,2,19275,1,1,1,1,2,0,12813,28909,1,3048,1089,0,0,1
3582,18380,1077,50.67,30287,36446,4217,2,1,1,5039,0,0,2,0,2,2,31859,19662,0,4438,17072,0,1,0
21918,20488,213,82.87,29363,18393,24396,1,1,1,1426,1,0,1,0,0,1,2725,14504,1,7008,5264,0,0,0
27843,17793,1089,57.95,13835,28719,25027,0,1,1,8892,1,1,0,1,0,1,20297,17966,2,3324,20148,1,1,1
8718,33826,1361,58.19,19216,26440,6720,1,1,2,16042,0,0,1,1,0,2,10964,30645,1,885,20148,1,1,0
5418,59041,729,17.78,33265,29874,20617,0,1,1,15471,1,1,1,1,0,1,19160,3616,0,7042,7526,0,0,1
21358,14812,444,3.06,22155,19533,22232,2,1,1,38456,1,0,1,0,0,0,29158,9097,1,1902,20148,1,1,1
41750,27963,775,46.83,10528,39720,2078,0,1,1,12767,1,1,1,0,0,0,25738,8816,0,6855,8988,0,1,0
56392,59717,431,96.66,21209,2617,33732,2,1,0,21065,0,0,1,1,1,2,22553,16567,0,2663,5969,1,0,0
39323,57516,1088,6.99,5256,36921,5736,1,0,0,19066,0,1,1,1,1,2,24533,24064,1,2793,20148,0,1,0
5854,1829,1443,56.81,39357,5724,8016,1,1,0,31181,1,0,0,0,0,1,20462,18234,0,7097,16307,1,1,1
32897,14643,737,65.75,16733,22510,24004,0,0,0,36064,1,1,1,1,0,1,11949,18175,1,1193,17981,1,0,1
29236,52872,914,94.61,5684,34890,6016,0,0,1,14427,1,0,1,1,0,0,7367,13637,0,6105,20148,0,0,0
51657,8468,1119,46.27,6709,38940,4466,2,0,1,25741,1,0,2,0,2,2,20864,3261,1,1509,20148,0,1,1
5917,19773,270,27.48,18299,827,26045,2,1,0,23325,0,1,0,1,0,0,28745,31175,1,3899,20148,0,1,1
17801,35785,965,69.57,19306,24651,5008,1,1,1,33542,1,1,2,1,0,1,11263,24506,2,8566,1800,0,1,1
64450,24539,1055,46.33,27509,37035,34898,0,0,1,13332,1,1,2,1,2,2,15839,17945,1,7956,20148,0,1,1
38113,29389,1387,11.48,35678,3702,15981,0,0,2,21071,1,1,1,0,2,0,18047,17950,2,2137,18689,0,0,0
50218,43521,104,76.68,9625,28841,37248,0,0,1,11364,0,0,2,1,0,1,11408,24706,2,1695,3693,1,0,0
41648,37790,658,0.79,9066,28916,21780,2,1,2,24822,0,0,0,1,1,1,23738,14458,1,804,20148,0,0,0
34915,51047,361,92.31,28189,24127,26310,2,0,0,7159,0,0,0,1,2,2,13005,12311,0,1379,20148,1,0,1
47982,38607,1425,86.89,26761,35025,23912,0,1,2,32216,1,0,2,1,0,1,665,12191,1,6651,20148,0,0,0
16384,11359,1379,16.25,8865,27774,39585,1,1,2,6660,0,0,2,0,2,2,2769,27608,2,3851,10649,1,1,1
55747,38045,628,30.78,29853,7009,5759,2,0,1,2225,1,0,0,0,1,1,17170,16409,2,8120,7225,0,1,1
23751,44751,491,36.77,27696,42,38492,2,0,0,21101,0,0,0,1,1,2,21326,19952,2,4839,20148,1,0,0
41630,12626,702,17.4,1539,8428,4487,2,0,1,21055,1,1,1,0,2,0,17229,11354,1,2739,20148,1,1,0
12416,37765,443,24.96,1268,26607,37377,0,1,0,8563,1,0,1,1,0,2,27201,21296,0,7654,1563,1,0,0
50183,10181,726,33.95,13664,22532,35257,0,0,2,34887,0,1,1,1,0,1,8849,31890,0,7647,18572,1,1,0
3750,32020,700,30.53,37626,22141,15451,2,0,1,32005,1,0,0,0,1,2,18619,7127,2,3375,7205,0,0,0
65208,18608,128,37.79,10058,8544,3946,2,0,1,21542,1,1,0,0,0,2,25511,22669,1,4205,20148,1,0,0
1508,17228,858,38.6,1147,33150,30112,0,0,0,26584,0,0,1,0,0,1,15477,15776,2,1230,20148,0,0,1
24830,30603,772,84.87,6421,14071,2294,0,1,0,12637,0,0,1,0,1,0,31484,13403,1,2103,20148,1,0,0
35589,26109,988,46.3,8354,29293,11433,1,0,1,16586,0,0,1,1,0,2,6269,25650,1,5731,17865,0,1,0
18488,3400,176,37.93,38053,33047,4878,1,0,1,2074,1,1,1,1,0,0,26514,18131,2,5109,4349,0,1,1
42274,47477,1114,9.72,5819,10812,27681,0,1,1,9851,0,1,1,0,0,0,21623,31431,0,7467,4493,0,1,0
51439,33027,1363,16.88,5795,18979,20326,0,1,0,10793,1,0,1,0,2,2,31238,32059,2,6701,20148,0,1,0
34245,14100,552,19.59,34239,21923,16493,1,0,0,27542,0,0,0,0,1,2,18100,31043,1,2443,20148,1,0,1
24550,56741,1411,23.14,39869,15767,16804,0,1,1,6231,1,0,2,0,1,1,13740,8022,0,7882,6273,0,1,0
18785,24379,1372,11.61,1068,1234,37424,2,0,2,17702,1,1,0,1,2,1,21477,31402,2,3439,15232,1,0,1
59842,53377,230,63.36,38396,11749,20549,1,1,0,14484,0,1,2,0,1,1,24804,11270,0,3875,20148,0,1,1
2389,48878,1225,5.97,7974,555,21403,1,0,0,29925,1,0,2,1,1,1,30171,24377,1,5151,20148,1,0,0
28311,22907,563,33.82,227,1919,29660,0,1,2,29589,1,0,2,0,1,1,21070,18156,2,7258,18604,1,1,1
9600,15604,1466,29.03,38117,39989,8005,1,0,2,31686,0,0,1,0,2,0,22583,29774,1,4917,11970,1,0,0
2136,37766,160,91.6,23728,4919,32506,1,1,1,4243,0,1,1,0,0,0,7127,9106,1,4873,20148,0,1,0
65029,30578,1323,5.93,17106,17278,35379,1,0,1,30183,1,1,1,1,2,0,31305,2370,1,6095,20148,1,0,1
42251,19091,1191,88.37,28539,16027,1077,0,0,2,25493,1,0,2,0,2,1,19253,3227,1,4056,11500,1,1,1
48313,24356,1441,8.75,24248,6616,18396,0,1,1,7327,1,0,1,0,1,2,27845,16686,2,7432,20148,0,1,0
17336,4970,1459,72.26,16510,5348,29682,0,1,0,4283,0,0,1,0,2,2,18238,18278,2,2791,1666,1,0,1
11884,5558,1479,74.79,29341,3813,35909,1,1,0,18912,0,0,1,1,2,0,10859,29904,0,2250,10446,0,1,1
61858,50537,1208,70.16,6307,34065,12096,0,0,2,19312,1,0,2,1,0,1,18435,18175,1,1705,11755,0,1,0
56505,10213,100,40.59,29623,35841,10629,1,1,0,4280,1,0,1,1,2,1,27645,23527,0,3450,20148,1,0,0
19576,45145,376,51.38,3911,9080,14726,0,1,1,12057,1,0,1,1,0,2,9205,27107,2,8183,2058,0,0,0
17243,3508,222,79.59,27735,2389,21535,2,0,2,27636,0,0,0,0,0,2,24234,22422,0,1083,17342,0,0,0
1159,35107,453,47.75,18588,21961,26184,2,1,0,17952,0,0,1,1,2,0,10544,26949,1,1405,20148,1,0,1
23151,16024,1069,19.64,19436,15800,37466,2,1,2,8916,0,0,1,1,1,2,14813,8657,0,4701,20148,0,1,1
2183,30702,895,65.68,33356,19206,10678,1,0,0,15206,0,1,2,0,0,0,30983,29218,0,6194,20148,1,0,1
56770,7275,1389,26.19,20651,35649,39111,1,0,1,15607,0,1,1,0,0,2,14088,13393,0,5277,20148,0,1,1
3970,54520,942,66.8,22733,35935,257,0,1,2,3964,0,1,0,0,0,0,26128,17986,0,704,2489,1,1,0
1682,6300,1474,47.96,36564,15295,8627,2,1,2,31675,1,1,0,0,0,2,8231,1723,0,22,19021,1,0,0
10850,1582,634,54.41,27804,12337,26928,0,0,0,12389,1,1,0,0,2,0,31530,18050,1,2838,20148,1,1,1
38786,37821,1227,69.86,27752,2615,24846,0,0,1,32753,1,0,1,1,0,1,16830,1747,1,8314,20148,1,0,0
5918,37765,232,59.04,27992,18496,21951,2,0,0,37880,1,1,1,1,2,0,25988,15348,0,6207,20148,1,0,1
38753,51050,881,98.43,9256,25343,26390,2,1,1,19528,0,0,1,0,0,2,23765,8718,1,8214,20148,1,1,0
11108,57762,164,18.48,10996,14032,24666,2,1,1,1105,1,0,0,0,0,0,32305,18142,1,613,20148,1,1,1
35889,50628,1339,38.69,27562,34453,23779,1,0,2,18367,1,0,1,0,0,2,10687,6431,1,213,12083,0,0,1
43638,3448,413,31.0,34492,5180,30699,0,1,2,28949,1,0,1,0,2,0,13559,18051,1,4027,14331,1,0,0
14401,35074,1231,73.36,16906,9488,15114,2,1,0,39208,1,0,0,1,0,2,13844,23384,2,8385,9602,1,0,0
7727,9788,1089,43.46,14909,7261,34301,1,1,0,29267,1,1,1,1,0,2,16329,19169,0,5805,20148,1,1,0
62737,26234,736,49.19,5016,18447,37785,0,1,2,9307,1,0,2,1,0,2,22525,23714,0,6430,20148,1,1,1
33775,59390,735,47.56,12830,28985,32195,1,0,2,2612,0,1,0,0,0,2,2680,29680,2,8185,20148,0,1,0
42387,5873,766,0.26,4929,29130,38145,1,1,2,24057,0,1,1,1,1,1,9064,27656,1,1514,15944,1,1,1
25547,59523,986,79.59,1830,33440,16195,0,0,0,26751,1,1,2,1,0,2,32143,3468,0,866,20148,1,0,1
41726,54099,994,59.65,17139,10204,17312,2,1,0,25371,1,0,1,1,2,0,27366,5050,1,864,7030,0,1,1
6711,60611,736,59.68,12421,5381,4051,1,1,2,3536,1,1,0,0,0,0,22652,18068,2,781,20148,1,0,1
3881,47994,455,91.58,32894,33491,16427,0,1,0,29115,1,0,1,1,1,0,10151,18145,0,2144,2792,1,0,0
36635,46698,562,54.17,25752,28683,37639,1,0,2,16026,0,1,2,1,2,2,14278,18007,0,6608,13983,0,0,1
56016,11285,555,87.16,30694,11933,38555,1,1,1,21698,1,0,2,0,1,0,8722,18247,0,8421,20148,0,1,1
20726,43608,848,1.09,5163,207,24415,0,1,0,28195,0,0,0,1,1,2,4843,18111,0,5989,20148,0,0,1
10321,32363,1426,36.39,26132,4741,4003,0,1,2,29140,1,0,2,1,0,2,28404,18042,0,5159,20148,1,0,1
13592,25837,1349,25.92,22542,26446,9865,1,1,0,31613,0,0,2,0,0,1,4633,13395,0,1164,16395,0,1,0
20364,55086,473,79.28,6598,14571,10456,2,0,2,21380,0,1,2,1,1,2,17259,725,1,8015,5196,1,0,1
26266,6466,395,55.9,5526,5183,10903,0,0,1,5746,1,0,1,0,2,0,19978,18572,0,4297,20148,1,1,0
59246,17243,1253,65.1,17067,21868,29306,0,1,2,14814,1,0,2,0,1,0,16125,18246,2,8651,6873,0,0,1
14256,32760,806,25.67,33949,2552,31589,1,1,1,10155,0,0,0,1,0,0,21962,29242,0,890,20148,0,0,1
57225,33516,169,61.61,18670,20348,30681,1,1,0,8780,0,0,0,0,2,0,8379,23325,2,7895,3364,1,0,1
32269,62346,734,24.39,11808,9735,14438,2,0,2,34353,1,0,2,1,1,0,22722,18591,0,4515,1703,0,1,1
55478,11507,852,46.04,4574,11323,26541,0,1,1,38999,0,1,0,0,2,1,31164,920,2,6183,20124,1,1,1
62530,37989,644,19.82,22141,20280,35598,0,1,1,39048,1,0,2,0,0,1,8408,14551,1,5688,101,1,0,0
61037,36022,77,16.96,5004,33757,13331,1,1,0,33449,0,0,2,0,0,1,17289,24560,0,7812,20148,1,1,1
41844,61731,330,74.41,2398,3993,34052,1,0,1,35910,1,1,0,0,2,2,9544,8420,0,8169,20148,0,0,0
24843,2550,349,35.18,17120,34233,16107,2,1,1,37335,0,0,2,0,1,2,7173,16628,2,2402,20148,1,0,0
1103,22586,101,56.89,27559,19897,10734,0,1,2,32039,1,1,1,1,1,2,25832,25101,2,1428,3105,1,1,1
50384,25626,946,57.05,12526,28319,12747,2,0,1,37707,1,1,0,0,2,0,15947,19091,0,1061,10273,0,0,0
45439,56907,496,88.77,30677,17237,18503,2,0,2,14452,1,1,2,1,1,2,23375,4478,0,8302,20148,1,0,0
2191,53703,292,98.56,3588,13922,3431,0,0,1,16775,0,1,1,0,1,1,30346,5976,0,1160,18224,0,0,0
14036,61967,469,4.25,30359,18130,31659,0,1,1,36987,1,0,1,0,0,2,12109,1633,1,6752,20148,0,0,0
5257,27559,996,69.71,29736,12689,8984,0,1,0,33310,1,1,0,0,2,2,20624,21344,1,1619,4424,0,0,0
36051,45651,712,35.85,464,1687,11021,0,1,0,19684,1,1,2,1,1,1,3705,24731,0,420,20148,0,0,0
63907,1424,1051,31.44,12075,15428,21344,1,1,2,2449,1,1,2,1,0,0,23855,18019,0,1587,20148,0,0,0
43223,47849,630,69.97,5010,23712,28667,1,0,1,31339,1,1,2,1,2,0,19418,11484,0,4276,13469,1,1,1
36424,50163,802,61.79,18130,10810,8941,0,1,2,5202,0,0,1,0,2,2,19940,8264,0,4524,6294,0,0,1
7041,18708,190,5.16,15863,20961,4246,1,1,0,16281,1,0,0,0,0,2,17868,24279,1,2994,19996,1,0,1
62346,39829,318,34.84,1457,38794,5187,1,1,2,4937,0,1,2,0,0,2,14568,23123,0,6418,20148,0,0,1
44305,10136,1339,15.3,8078,21078,18008,1,0,0,26769,1,0,2,1,0,0,14856,17942,2,334,9801,0,0,1
14394,51699,1272,4.53,1812,17036,34623,2,1,0,23299,1,1,1,1,0,1,7605,12409,1,1750,20148,1,0,0
11968,36431,837,40.44,22915,25626,28148,0,1,0,29307,0,1,2,0,1,2,23582,31337,2,5391,20148,0,0,1
48569,20448,526,54.14,39383,3315,29045,0,1,2,19368,1,1,1,1,2,1,11109,18008,0,4149,20148,0,1,1
23828,13226,116,97.51,19564,10945,4348,1,1,2,9195,1,1,2,0,2,0,20180,17925,1,3377,20148,0,1,1
45520,22511,1366,42.94,447,17761,427,0,1,2,15862,1,0,0,1,0,2,25455,29825,2,632,20148,0,0,1
47633,63043,390,57.85,22845,20191,12175,2,0,0,20515,0,1,2,0,1,2,17292,4724,2,6687,20148,1,0,1
27211,32419,931,53.81,6406,19610,26068,1,1,0,22891,1,1,2,1,1,2,23739,20042,2,6571,1871,1,1,0
35570,36108,1058,9.82,37914,6469,19726,0,0,0,34458,1,1,0,1,0,2,20496,28391,0,937,16474,1,0,0
28683,27637,1071,65.47,27865,18424,27340,0,1,1,37328,0,1,1,1,1,2,18865,24360,2,4696,19010,0,0,0
